frame_number,time_seconds,foam_area_pixels,total_area_pixels,foam_percentage,beer_area_pixels,beer_percentage,foam_to_beer_ratio
37,1.2347524407252441,238830,378225,63.14495340075352,139395,36.855046599246485,1.7133326159474873
38,1.268124128312413,238483,378225,63.053209068676054,139742,36.946790931323946,1.7065950108056276
39,1.3014958158995817,237876,378225,62.89272258576244,140349,37.10727741423756,1.6948891691426373
40,1.3348675034867503,238418,378225,63.03602353096702,139807,36.963976469032986,1.7053366426573777
41,1.3682391910739191,238423,378225,63.03734549540617,139802,36.96265450459383,1.7054333986638246
42,1.401610878661088,237517,378225,62.797805539031,140708,37.202194460969004,1.6880134747135913
43,1.4349825662482567,237438,378225,62.77691850089233,140787,37.22308149910767,1.6865051460717253
44,1.4683542538354255,236879,378225,62.62912287659462,141346,37.370877123405386,1.6758804635433617
45,1.5017259414225943,236089,378225,62.42025249520788,142136,37.579747504792124,1.6610077672088703
46,1.5350976290097629,236152,378225,62.436909247141244,142073,37.56309075285875,1.6621877485518008
47,1.5684693165969317,236329,378225,62.4837067882874,141896,37.5162932117126,1.66550854146699
48,1.6018410041841005,235424,378225,62.24443122480005,142801,37.75556877519995,1.648615906051078
49,1.6352126917712693,236109,378225,62.425540352964504,142116,37.574459647035496,1.6613822511188043
50,1.668584379358438,234689,378225,62.05010245224404,143536,37.94989754775597,1.6350532270649871
51,1.7019560669456069,234381,378225,61.96866944279199,143844,38.03133055720801,1.6294110286143322
52,1.7353277545327754,233844,378225,61.82669046202657,144381,38.173309537973424,1.619631391942153
53,1.7686994421199442,232549,378225,61.484301672285014,145676,38.515698327714986,1.5963439413492957
54,1.802071129707113,230604,378225,60.9700575054531,147621,39.0299424945469,1.5621354685309001
55,1.8354428172942818,229720,378225,60.73633419261022,148505,39.26366580738978,1.5468839433015724
56,1.8688145048814506,227644,378225,60.18745455747241,150581,39.8125454425276,1.5117710733757912
57,1.9021861924686194,226810,378225,59.966950889021085,151415,40.033049110978915,1.4979361357857544
58,1.935557880055788,227304,378225,60.09756097560975,150921,39.90243902439025,1.5061124694376529
59,1.9689295676429568,226252,378225,59.819419657611206,151973,40.18058034238879,1.488764451580215
60,2.0023012552301256,226366,378225,59.84956044682398,151859,40.15043955317602,1.4906327580189518
61,2.0356729428172944,227405,378225,60.124264657280726,150820,39.87573534271928,1.5077907439331653
62,2.069044630404463,227497,378225,60.1485888029612,150728,39.8514111970388,1.5093214266758666
63,2.102416317991632,227640,378225,60.18639698592108,150585,39.81360301407892,1.5117043530232095
64,2.1357880055788008,229648,378225,60.71729790468636,148577,39.28270209531364,1.5456497304428007
65,2.1691596931659696,228891,378225,60.51715248859806,149334,39.48284751140194,1.5327453895295111
66,2.2025313807531384,228088,378225,60.304844999669506,150137,39.69515500033049,1.5191991314599333
67,2.2359030683403067,228593,378225,60.43836340802432,149632,39.56163659197568,1.5277012938408896
68,2.2692747559274755,227782,378225,60.22394077599312,150443,39.77605922400688,1.5140750982099533
69,2.3026464435146443,226666,378225,59.92887831317337,151559,40.07112168682662,1.4955627841302728
